episode_id,block_id,extractor,mode,severity,onset_w,scores
EP00106,T11/day_665/block_6,F1_variability,GEOMETRY_ROTATION,benign,28,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0480,0.3389,0.2795,0.8965,1.0709,0.8095,0.6193,0.7057,0.5676,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1140,1.2917,2.4575,4.0924,5.0770,7.0911,8.2322,9.5273,10.4838,12.9829,14.2494,13.6131,13.8929,13.0736,13.3027,13.0282,12.6208,13.7702,12.9665,14.6585,15.0370,15.6836,15.8665,16.2581,16.3266,17.2174,17.6926,16.9151,17.4536,16.6151,17.7191"
EP00106,T11/day_665/block_6,F2_covariance,GEOMETRY_ROTATION,benign,28,"0.0000,1.2924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3498,0.4826,0.0000,2.0044,1.0480,0.4039,0.0716,0.0000,0.0000,0.7901,0.1138,1.4055,0.0000,0.0000,0.0000,1.6145,0.2357,1.3440,1.3924,1.1856,2.8791,2.7832,2.6447,4.6026,5.3308,6.7770,7.8092,8.7821,9.1954,10.9077,9.6300,9.8041,10.3445,10.5280,10.0853,8.9368,9.7831,7.5472,7.9541,7.7212,7.9668,7.6199,7.6147,8.8197,8.9695,9.3179"
EP00106,T11/day_665/block_6,F3_spectral,GEOMETRY_ROTATION,benign,28,"0.0000,0.2067,0.5787,0.1136,0.2328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4633,0.6829,1.1209,1.8020,1.9429,1.6480,1.7526,3.0196,3.8284,4.1382,3.8854,3.5640,3.6512,3.3640,3.9770,3.9500,3.0280,1.9253,0.7819,0.0617,0.0000,0.0000,0.0603,0.4298,0.7090,0.8901,0.7906,1.1572,0.2805,0.1166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000"
EP00106,T11/day_665/block_6,F4_counts,GEOMETRY_ROTATION,benign,28,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5159,1.1985,1.4503,0.0000,0.0000,0.0000,1.1029,0.0000,0.4896,0.0000,1.0515,0.7636,0.5574,0.4471,0.0000,0.4413,2.4440,1.5700,4.2862,5.4070,4.4797,22.1498,24.9028,28.2261,26.7905,21.5267,22.2761,25.3367,24.5488,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294,4246957339.4294"
EP00107,T11/day_665/block_6,F0_control_mean,GEOMETRY_ROTATION,sub,16,"0.2226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2153,0.5282,1.6872,0.0350,0.0000,0.0000,1.2725,4.5966,8.9872,15.3609,20.2579,27.0449,33.1055,38.7712,43.6377,46.7075,51.5325,53.7459,57.2475,60.3990,62.7489,66.3185,67.3366,71.5023,72.2646,72.4670,74.4390,74.3162,75.0139,72.5395,70.7965,69.7093,68.9159,65.8239,64.1439,65.0073,63.9699,66.0893,65.4715,67.6662,70.0360,68.8066,71.8909,71.6495,72.6630,72.8995,72.4205,72.6276"
EP00107,T11/day_665/block_6,F1_variability,GEOMETRY_ROTATION,sub,16,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1737,0.1204,0.6735,0.6755,0.0000,0.0870,4.1144,9.5399,15.8247,21.5333,25.8648,31.6409,34.4266,35.3869,35.3352,36.5160,38.8439,37.4687,39.9519,37.8959,31.4296,30.3296,30.3261,31.7053,33.3592,32.3350,33.2839,33.3429,35.6987,33.9536,32.8591,33.9756,33.8030,34.6470,34.1809,35.9432,35.8966,35.9615,36.5935,35.3156,35.5152,35.0560,34.3928,34.1440,33.1661,33.7593,33.0079,32.3850"
EP00107,T11/day_665/block_6,F2_covariance,GEOMETRY_ROTATION,sub,16,"0.0000,1.2462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3785,0.6540,1.9511,3.2919,3.7015,3.2644,4.5653,5.2630,8.9505,8.5543,9.6664,10.9702,11.1975,12.1814,12.8419,13.4309,14.2761,16.5567,19.3359,18.9700,18.9363,16.8913,19.2387,20.4848,20.1917,18.8366,19.6589,19.1363,19.4814,21.2488,19.6002,19.9938,18.3696,19.5365,19.7000,20.8293,20.3293,18.9397,19.1797,18.9727,17.7633,17.2064,16.0817,17.2835,18.4484,18.7191"
EP00107,T11/day_665/block_6,F3_spectral,GEOMETRY_ROTATION,sub,16,"0.0000,0.0367,0.3296,0.0000,0.0572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2150,5.0927,8.2300,10.1942,11.2024,11.1971,11.3342,10.9219,10.9857,9.9509,9.6295,8.7851,8.2544,7.2095,6.9991,6.1337,5.4411,3.3558,2.6682,2.5192,2.3237,2.5647,2.5696,2.4700,2.9914,3.0430,3.4713,3.4809,3.7817,4.1654,4.0417,3.9059,3.6028,3.4688,3.4522,3.0411,2.8263,2.6441,2.5461,2.4574,2.5758,2.7224,2.5730,2.6258"
EP00107,T11/day_665/block_6,F4_counts,GEOMETRY_ROTATION,sub,16,"0.0000,0.0956,0.0956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1256,1.5390,0.0000,0.0000,1.7332,3.4593,15.9752,20.3877,21.9736,33.1927,5114825033.4780,20459300145.1542,20459300145.1542,20459300145.1542,20459300145.1542,15344475107.9288,10229650070.7034,20459300145.1542,25574125182.3796,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,35803775256.8304,35803775256.8304,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,30688950219.6050,35803775256.8304,30688950219.6050,30688950219.6050,35803775256.8304,30688950219.6050"
EP00108,T11/day_665/block_6,F0_control_mean,GEOMETRY_ROTATION,crossing,25,"0.3965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3852,0.8667,2.6501,0.3134,0.0000,0.0000,0.1242,0.0000,0.0000,0.0000,0.0000,0.4114,0.0000,0.3034,1.6306,5.6106,13.2255,21.6567,32.2283,42.4388,52.1709,61.2200,67.3448,72.1750,76.7979,80.1740,81.5394,81.7695,83.6247,83.2838,82.4237,80.5124,80.9965,81.1258,80.3383,81.2768,82.2745,83.7401,83.9375,84.3868,85.3145,85.0368,85.5778,85.4409,85.0956,85.8571,85.8994,85.8883"
EP00108,T11/day_665/block_6,F1_variability,GEOMETRY_ROTATION,crossing,25,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0506,0.0000,0.5258,0.6745,0.4517,0.2896,0.3633,0.2455,0.0000,0.0000,0.0000,0.0000,0.0000,9.5206,36.2305,68.0452,97.3634,112.8505,108.5875,104.8557,105.5060,98.4125,99.8464,93.3264,81.2821,73.7308,58.7979,44.1959,29.6405,29.0175,28.1303,27.9899,29.0422,32.1291,34.2773,34.3861,37.2446,38.9934,36.3958,32.8536,31.0274,29.8386,27.3520,25.9544,25.7562,25.8456,25.4009,25.4982"
EP00108,T11/day_665/block_6,F2_covariance,GEOMETRY_ROTATION,crossing,25,"0.0000,0.6427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0906,0.0000,1.1283,0.4761,0.0369,0.0000,0.0000,0.0000,0.3002,1.7317,3.6268,5.9717,8.2030,8.9125,9.2400,7.8912,6.8918,6.5723,9.0420,9.2119,8.3847,10.1081,11.0994,11.8933,16.2804,22.3668,27.1932,28.1865,28.6265,28.3240,29.0367,28.5017,28.5679,27.4699,26.9224,26.7782,27.7727,27.2481,26.8504,27.5885,27.8630,27.8992,27.9228,28.0248,27.7373"
EP00108,T11/day_665/block_6,F3_spectral,GEOMETRY_ROTATION,crossing,25,"0.0000,0.6766,1.1930,0.5474,0.7128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2320,1.0328,1.4443,12.6164,27.7037,38.3166,45.3232,48.2509,46.8417,44.5606,41.4562,37.5555,34.4197,30.8203,26.3106,21.4405,14.7773,9.6209,7.8187,4.7880,5.9385,7.1406,6.9480,7.4267,7.3862,7.5058,7.5856,6.1588,5.9062,5.4108,5.9673,6.3170,6.1850,5.9788,5.9976,6.0640,6.1661,6.4224"
EP00108,T11/day_665/block_6,F4_counts,GEOMETRY_ROTATION,crossing,25,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2007,1.0484,1.2686,0.0000,0.0000,0.0000,0.9647,0.0000,0.4283,0.0000,0.9198,0.8891,5.7806,22.0133,48.9485,81.0087,29719559313.1685,22289669484.1786,44579338971.1484,81728788116.0981,133738016919.0275,174602410978.4721,137452961833.5225,104018457603.0679,59439118629.1283,52009228800.1384,37149449142.1585,48294283885.6434,48294283885.6434,48294283885.6434,48294283885.6434,48294283885.6434,52009228800.1384,52009228800.1384,52009228800.1384,52009228800.1384,52009228800.1384,59439118629.1283,55724173714.6333,52009228800.1384,55724173714.6333,52009228800.1384,59439118629.1283,52009228800.1384,55724173714.6333,55724173714.6333"
EP00109,T11/day_665/block_6,F0_control_mean,GEOMETRY_ROTATION,benign,19,"0.6807,0.2323,0.0109,0.0000,0.0000,0.0000,0.0000,0.6679,1.2124,3.2294,0.5867,0.0000,0.0000,0.3649,0.0000,0.0000,0.0000,0.0000,0.6917,0.6454,1.7084,1.8709,2.2076,2.2532,3.9332,2.8257,3.4838,4.1997,4.6448,5.4238,4.9366,4.8773,6.8733,7.7638,8.9320,8.1756,9.0349,10.0810,9.7670,9.7640,9.9095,10.8024,9.9359,9.8532,9.9733,10.8448,12.1075,13.1894,14.3922,15.6766,17.2692,16.0568,16.3920,16.9333,16.9054"
EP00109,T11/day_665/block_6,F1_variability,GEOMETRY_ROTATION,benign,19,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0701,0.3778,0.3149,0.9677,1.1522,0.8757,0.6745,0.7563,0.5664,0.0000,0.0000,0.0000,0.0000,0.0000,0.2525,0.9379,1.5406,2.0591,2.3015,3.0340,3.3924,3.9285,4.5958,4.9464,5.5120,5.6203,5.3935,5.5591,5.8472,5.7515,5.7015,5.7902,6.2227,7.3496,7.9528,9.2052,10.4565,11.6902,13.6208,14.5367,15.6801,17.3233,17.9125,19.1041,19.5556,20.2750,20.7473,19.7490,19.6974"
EP00109,T11/day_665/block_6,F2_covariance,GEOMETRY_ROTATION,benign,19,"0.0000,1.0906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2409,0.3606,0.0000,1.7326,0.8496,0.2378,0.0000,0.3691,1.2919,1.9882,2.0909,2.5529,0.4543,0.0032,0.0000,1.7186,0.0000,0.4768,1.0150,0.4790,2.1305,1.1033,0.3739,0.5504,1.3514,2.2046,2.7409,3.9930,3.6625,5.1928,5.1403,6.5920,7.3048,5.9985,5.8270,6.8813,6.5112,6.1537,5.9204,6.0966,6.9164,6.1228,6.3851,5.9198,6.4522,6.2072"
EP00109,T11/day_665/block_6,F3_spectral,GEOMETRY_ROTATION,benign,19,"0.0000,1.5434,2.3915,1.3313,1.6030,0.1445,0.0000,0.0000,0.0000,0.0000,0.4324,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.9706,2.5085,2.5333,3.2526,5.1450,5.6163,5.0186,4.1484,3.6093,1.9389,0.2433,0.3313,0.4894,1.4064,0.7843,2.1946,2.7452,2.5873,2.2612,1.8476,0.6611,0.0000,0.0000,1.0253,1.6241,2.9011,3.8416,4.1354,4.9201,3.2325,2.4378,1.1949,0.9149,1.1769,1.2700,1.7544,0.5092,0.0000"
EP00109,T11/day_665/block_6,F4_counts,GEOMETRY_ROTATION,benign,19,"0.0000,0.5026,0.5026,0.0000,0.0000,0.0000,0.0000,0.1497,0.3814,4.3431,2.3322,2.7165,0.0000,0.0000,0.0000,2.2557,0.0000,1.3276,0.0000,1.3276,2.5853,2.0542,1.8262,0.0000,1.8262,3.8756,3.5300,5.4039,4.1424,5.5331,5.5331,8.4671,8.3632,9.4270,13.2119,19.6198,20.9859,23.7458,23.7458,18.4788,26.2041,23.8098,24.1490,23.9759,28.8223,34.5933,39.4829,42.7742,37.2125,37.3595,37.3595,6483068701.2193,6483068701.2193,6483068701.2193,6483068701.2193"
EP00110,T11/day_665/block_6,F0_control_mean,GEOMETRY_ROTATION,sub,18,"0.6440,0.0954,0.0000,0.0000,0.0000,0.0000,0.0000,0.6284,1.2946,3.7622,0.5290,0.0000,0.0000,0.2356,0.0000,0.0000,0.3546,1.0461,6.4151,8.0759,10.6420,11.7553,12.3105,15.3379,16.2406,17.8192,19.8610,23.9042,26.1840,26.6826,29.1526,31.5513,32.1308,34.2189,37.6249,41.1199,40.8704,41.1410,42.2537,43.4675,43.2756,45.3493,48.7154,51.7496,57.4152,57.9322,61.8409,64.7236,63.6950,66.3511,66.3648,69.6606,68.6910,68.2792,69.1546"
EP00110,T11/day_665/block_6,F1_variability,GEOMETRY_ROTATION,sub,18,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3443,0.2714,1.0278,1.2417,0.9212,0.6708,0.6782,0.2812,0.0000,0.0000,0.0123,0.7604,2.1664,3.0332,4.2924,5.6874,7.8923,10.0447,12.6858,15.2566,17.3464,19.9519,21.7806,24.4178,26.6179,28.5156,30.6017,30.9630,31.9849,32.6751,33.0518,36.3192,36.9069,36.8483,41.7021,45.7387,45.8659,48.2380,46.4723,48.6444,52.2305,51.6356,53.6276,54.5007,55.5807,56.0574,54.0295,53.8241"
EP00110,T11/day_665/block_6,F2_covariance,GEOMETRY_ROTATION,sub,18,"0.0000,1.4141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4502,0.5860,0.0000,2.1355,0.9479,0.3909,1.3652,1.3513,3.9909,4.5265,4.7459,6.2289,4.3228,5.5231,5.4960,8.3724,9.0009,9.2799,11.3010,11.0915,13.5873,12.8414,13.2768,14.1408,14.8616,15.6209,16.1504,16.3980,18.1633,21.4038,21.8874,21.2480,20.7772,21.4706,21.5610,22.2160,22.2953,22.0170,22.2547,24.2353,23.1142,23.8177,22.0382,23.7804,23.1061,24.0478"
EP00110,T11/day_665/block_6,F3_spectral,GEOMETRY_ROTATION,sub,18,"0.0000,0.8787,1.4725,0.7302,0.9205,0.0000,0.0000,0.0000,0.0000,0.0000,0.1008,0.0000,0.0000,0.0000,0.2969,1.9992,3.5706,6.0683,6.5977,6.3235,5.4943,6.0886,6.2215,7.0712,7.7381,7.9991,6.5907,5.7735,4.1341,3.9383,3.4808,3.1000,3.8762,4.3939,4.1302,4.3804,4.2873,4.8222,4.7248,5.2671,6.0527,6.1526,6.8118,7.1522,7.0999,7.5114,7.1493,5.8728,5.0708,4.6980,4.7775,4.5867,4.7957,3.8981,3.7143"
EP00110,T11/day_665/block_6,F4_counts,GEOMETRY_ROTATION,sub,18,"0.0000,0.2163,0.2163,0.0000,0.0000,0.0000,0.0000,0.0000,0.1057,3.7212,1.8860,2.2368,0.0000,0.0000,0.0000,0.9692,1.7429,5.8059,5.4366,9.1066,14.1077,22.8436,26.9191,33.0209,40.1990,5916535741.4330,5916535741.4330,5916535741.4330,5916535741.4330,11833071487.0949,23666142978.4188,23666142978.4188,23666142978.4188,35499214469.7428,23666142978.4188,11833071487.0949,17749607232.7569,17749607232.7569,17749607232.7569,17749607232.7569,11833071487.0949,11833071487.0949,11833071487.0949,11833071487.0949,11833071487.0949,17749607232.7569,17749607232.7569,17749607232.7569,17749607232.7569,11833071487.0949,23666142978.4188,23666142978.4188,23666142978.4188,23666142978.4188,23666142978.4188"
EP00111,T11/day_665/block_6,F0_control_mean,GEOMETRY_ROTATION,crossing,32,"0.2403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2277,0.7681,2.7700,0.1471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.3411,0.2036,0.2056,0.0653,0.8457,0.0000,0.0000,1.1004,3.9540,8.7709,15.5578,24.6965,34.4625,44.2304,53.6241,61.8364,68.5885,74.9402,80.3613,85.5526,90.6795,95.6666,101.4493,107.4988,113.7985,119.4684,124.6286,130.0986,134.6994,138.6471,142.0553,144.7022,146.7828,147.6917,147.9844"
EP00111,T11/day_665/block_6,F1_variability,GEOMETRY_ROTATION,crossing,32,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0993,0.3946,0.3343,0.9609,1.1381,0.8726,0.6795,0.7672,0.6269,0.1825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8234,7.5337,15.7381,25.5655,32.6343,37.1770,43.4167,48.2532,52.6590,57.0548,60.2406,63.0677,65.3502,69.0769,67.2200,66.8063,71.9048,73.7987,74.6520,79.8593,73.4242,68.1018,63.3764,53.1657,46.9871,36.7719,34.3227,29.9589"
EP00111,T11/day_665/block_6,F2_covariance,GEOMETRY_ROTATION,crossing,32,"0.0000,0.9699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2625,0.3622,0.0000,1.5042,0.7865,0.3031,0.0537,0.0000,0.0000,0.5929,0.0854,1.0548,0.0000,0.0000,0.0000,0.0000,0.0000,1.0270,1.5175,2.2318,4.3908,5.1321,4.5373,5.0298,6.3061,8.0040,10.3094,10.7001,12.2240,13.6670,14.4217,15.8752,14.7103,16.0062,16.3404,16.6270,15.8364,16.5907,16.8751,17.8113,18.9003,19.9304,22.0918,24.9726,27.5843,27.7573"
EP00111,T11/day_665/block_6,F3_spectral,GEOMETRY_ROTATION,crossing,32,"0.0000,0.0000,0.2781,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1887,0.3588,0.6981,1.2256,1.3899,1.2051,0.8774,0.6628,0.1775,4.0335,9.4873,13.5551,16.3439,16.7751,16.5979,15.6408,13.6563,11.8969,10.2357,8.9309,8.4394,8.0159,7.6042,6.7285,6.2942,6.5955,6.6110,6.2391,6.0459,5.5256,5.2848,5.0045,4.2424,3.0734,2.9493,3.3015,4.1379"
EP00111,T11/day_665/block_6,F4_counts,GEOMETRY_ROTATION,crossing,32,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5662,0.5480,0.7426,0.0000,0.0000,0.0000,0.4740,0.0000,0.0000,0.0000,0.4343,0.2118,0.0524,0.0000,0.0000,0.2118,0.0000,0.6659,0.1910,2.3068,6.2452,17.5561,23.8901,30.4184,6565130921.6762,16412827308.4577,22977958232.9786,19695392770.7181,29543089157.4996,39390785544.2810,52521047393.3229,62368743780.1043,75499005629.1462,82064136553.6671,88629267478.1881,108324660251.7510,98476963864.9695,101759529327.2300,98476963864.9695,65651309242.3648,72216440166.8857,59086178317.8438,45955916468.8019,39390785544.2810,36108220082.0205,32825654619.7600"
EP00112,T11/day_665/block_7,F0_control_mean,NONE,none,33,"0.5757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1460,2.8684,2.8188,2.5866,2.2720,1.8869,1.3557,0.0000,0.0000,0.0000,0.9684,0.8905,1.1969,0.9082,1.0432,0.6745,0.0000,0.0000,0.0000,0.2201,0.4308,0.5367,0.7558,0.9207,1.2739,1.2174,0.9999,0.7554,0.5422,0.6140,0.7581,1.0006,0.9783,0.5862,0.1222,0.2166,0.9068,0.6883,0.9320,0.8557,1.0092,0.4364,0.3021"
EP00112,T11/day_665/block_7,F1_variability,NONE,none,33,"0.0000,0.0000,0.3413,0.0441,0.0000,0.1129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6914,3.7759,3.8047,3.7504,3.7738,3.3092,0.0000,0.0000,0.0000,2.9451,2.7873,2.8835,2.5565,2.4046,2.2567,0.0000,0.0000,0.0000,0.0482,0.0000,0.0000,0.0029,0.0244,0.4406,0.0227,0.1538,0.2423,0.1010,0.0463,0.0000,0.0000,0.0000,0.2540,0.1897,0.1323,0.0674,0.0000,0.0512,0.0000,0.0000,0.0000,0.0000"
EP00112,T11/day_665/block_7,F2_covariance,NONE,none,33,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1266,0.0000,0.0000,0.0000,0.0000,0.2861,1.7608,1.3729,1.3930,1.9822,1.7305,1.1420,0.0000,0.0000,0.0000,1.2140,1.4280,1.3724,1.3414,1.3190,2.0991,0.2629,0.0358,0.0000,0.0000,0.0000,0.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1121,0.0000,0.0000,0.0000,0.0000,0.0000,0.1365,0.0000,0.0000,0.0000"
EP00112,T11/day_665/block_7,F3_spectral,NONE,none,33,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1038,2.0456,2.0974,2.1189,2.1323,1.7572,0.0000,0.0000,0.3823,1.9653,1.8168,1.6816,1.5702,1.3295,1.2625,0.0000,0.0000,0.0789,0.8599,1.0028,0.8038,0.7860,0.8317,0.7261,0.0955,0.0053,0.0000,0.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000"
EP00112,T11/day_665/block_7,F4_counts,NONE,none,33,"1.9430,0.0000,0.5766,2.7788,0.0000,0.6168,0.0208,0.0000,1.1179,0.0000,0.0000,0.0000,0.2710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3987,0.8724,0.4962,0.6745,0.1766,3.6467,4.0859,0.2837,0.0000,1.8348,1.8348,0.4565,0.6745,0.6123,0.8230,2.3160,1.5072,2.7221,2.7221,2.2909,3.6434,2.7221,0.6094,0.1926,0.6123,1.1612,0.1231,0.4815,0.1766,2.1176,0.7222,1.0128"
EP00113,T11/day_665/block_7,F0_control_mean,RATE_LOSS,benign,17,"1.5445,0.7332,0.7245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9101,4.9510,5.5428,6.8016,8.2713,9.7301,10.7640,10.3113,10.3767,10.8621,11.8344,11.5958,11.9672,11.7862,12.2728,12.2044,11.7251,11.8780,12.1874,12.4252,12.5152,12.2961,12.1529,12.2126,11.7137,11.5019,10.6134,9.8611,9.2943,8.9672,8.8565,8.6546,8.9513,9.7855,10.1811,11.1126,11.8082,12.1537,12.7289,12.5689,12.9484,12.3067,12.6755"
EP00113,T11/day_665/block_7,F1_variability,RATE_LOSS,benign,17,"0.0000,0.0000,0.6745,0.2987,0.0000,0.3856,0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9656,4.3251,4.8774,5.2034,5.3462,5.0248,1.2347,1.2950,1.5177,3.3767,3.2536,3.3296,2.6772,2.4205,1.8463,0.9010,0.9861,1.1593,1.3522,1.6587,1.5713,1.4213,1.4176,1.6134,1.6454,1.7073,1.9727,2.2316,2.4776,2.6494,2.6737,2.7698,3.3022,3.3749,3.2452,3.1436,3.1121,3.1008,2.5490,2.3972,2.5740,2.1973"
EP00113,T11/day_665/block_7,F2_covariance,RATE_LOSS,benign,17,"0.2965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7839,0.5899,0.0000,0.0000,0.0000,0.1109,3.4779,4.4541,4.3326,4.6723,4.1728,1.9925,0.6798,0.0000,0.0000,2.4509,2.7789,2.6937,2.6461,2.6119,3.8076,0.9930,0.6449,0.0000,0.0000,0.0000,0.8329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2486,0.3201,0.2637,0.0000,0.0000,0.7618,0.0000,0.0000,0.0000,0.0000,0.0000,0.7991,0.0000,0.0000,0.1402"
EP00113,T11/day_665/block_7,F3_spectral,RATE_LOSS,benign,17,"0.6745,0.0000,0.5544,0.4028,0.4455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3068,6.3480,7.9707,8.2338,7.4316,5.7106,0.0000,0.6297,1.4885,4.8596,4.5433,4.2556,4.0183,3.5058,3.3631,0.0000,0.3484,0.8425,2.5058,2.8099,2.3862,2.3483,2.4456,2.2208,0.8778,0.6857,0.6608,0.7706,0.5935,0.4389,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3240,0.1058,0.0000,0.0000,0.0000"
EP00113,T11/day_665/block_7,F4_counts,RATE_LOSS,benign,17,"0.7921,0.0000,0.0000,1.2766,0.0000,0.0233,0.0000,0.0000,0.3138,0.0000,0.0000,0.0000,0.0000,3.1003,9.4299,18.6536,28.2750,31.9335,33.0495,37.4398,34.2629,36.0629,34.9932,35.9826,35.8047,36.6707,35.2031,35.2031,36.6707,37.0147,36.3266,36.4880,36.1464,34.8665,34.1938,33.8576,33.1858,34.4389,32.7332,34.2629,33.5752,35.7187,35.0304,35.3745,33.9191,34.2629,35.2947,35.2947,37.0147,37.0147,37.3587,36.4880,36.8297,36.2138,35.8768"
EP00114,T11/day_665/block_7,F0_control_mean,RATE_LOSS,sub,33,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3076,1.2789,1.1446,0.9626,0.7399,0.4326,0.0000,0.0000,0.0000,0.2086,0.1635,0.3407,0.1738,0.2518,0.0672,0.0000,1.6842,4.0919,6.5336,8.9263,10.9727,12.2659,12.8062,12.6041,12.5354,12.2533,12.0299,11.8700,11.7644,11.7186,11.6361,11.7270,12.0200,12.1815,12.4839,12.6708,12.8115,12.9995,12.9475,13.0736,12.8856,13.0284"
EP00114,T11/day_665/block_7,F1_variability,RATE_LOSS,sub,33,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2555,1.2911,1.3032,1.2804,1.2902,1.0944,0.0000,0.0000,0.0000,0.9409,0.8744,0.9149,0.7771,0.7131,0.6454,0.0000,1.5600,3.7084,4.3175,3.5258,1.8647,1.9642,2.1718,2.1620,2.2469,2.2450,2.3179,2.4296,2.5234,2.6127,2.6410,2.6813,2.7879,2.8247,2.7854,2.7579,2.7617,2.7447,2.6489,2.6030,2.6777,2.5546"
EP00114,T11/day_665/block_7,F2_covariance,RATE_LOSS,sub,33,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5439,0.3236,0.3350,0.6696,0.5267,0.1925,0.0000,0.0000,0.0000,0.2334,0.3549,0.3233,0.3057,0.2930,0.9004,0.0000,1.5220,3.4197,4.1482,2.9722,0.8755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000"
