day,auc,n_healthy_windows,P1_healthy_dispersion,P2_mean_firing_rate,P3_active_channels,P4_within_day_drift,P5_decoder_error,L1_speed_variability,L2_reversal_rate,L3_output_autocorr,L4_mean_speed
2121,0.956,84,0.2223900000000001,10.060026041666667,192.0,0.8017607398348492,38.302075688913696,0.5841829160198095,0.17701733911303769,0.5459958038098776,0.4720326721245451
2126,0.8556,127,0.3212300000000001,10.912877296587926,192.0,0.7470166438134309,30.476415719801167,0.6079358839819428,0.18873133854013516,0.5216446199015046,0.4743136601604218
2128,0.8638,171,0.6424600000000004,11.713642178362573,192.0,0.6960943441960126,52.79979351990768,0.5982622697200184,0.2869904908295123,0.3503284726753847,0.4221172791715001
2133,0.84,172,0.4818450000000002,11.469907743863049,192.0,0.9030557287895364,61.21754193036363,0.6007145873806934,0.33467705921994717,0.26462372415679,0.38336935641094366
2135,0.5842,169,0.3953600000000001,11.74108008711374,192.0,0.8626140311396451,80.10637231216161,0.6056042228619235,0.35260405832821895,0.23687570878174427,0.367058554893223
2149,0.6854,169,0.39536,9.962834894806049,191.0,0.7040398746047969,62.186502801104695,0.5466466064529668,0.2264789797695147,0.4521668418113411,0.3834074843783818
