episode_id,block_id,split,mode,rate,severity,onset_w,n_windows,crossing_w,crossed,clipped_fraction,detector,scores,attribution
EP00005,T11/day_658/block_5,fit,RATE_LOSS,medium,benign,32,55,-1,False,0.0,mean_activity,"0.7002,0.8270,0.7118,0.4251,0.3326,0.2647,0.3360,0.2885,0.1971,0.2444,0.2864,0.5503,0.7048,0.3616,0.9670,0.5942,3.1675,3.6547,3.9929,3.5756,2.5340,3.6174,1.2124,1.2507,0.2960,0.6350,0.6488,0.1971,0.2266,0.9333,0.9633,1.2242,1.5433,2.3304,2.3760,0.9137,1.0229,2.4255,3.2856,3.0984,3.4583,3.8322,4.0441,6.1823,6.5036,8.2292,9.6441,9.4256,6.9675,3.4767,2.3557,1.9254,0.4134,0.5414,0.1178",
EP00005,T11/day_658/block_5,fit,RATE_LOSS,medium,benign,32,55,-1,False,0.0,robust_dispersion,"0.0062,0.2076,0.6858,0.4482,0.2525,0.0467,2.1773,1.8138,0.5501,1.0732,1.3334,1.2461,0.2093,0.3739,1.8102,0.6136,0.1746,0.0062,1.3171,1.3740,1.3254,1.2127,1.4093,1.0751,1.4088,1.2107,0.1083,0.7711,0.5521,0.6179,0.5535,0.6632,0.9405,1.2307,1.3157,1.1368,0.8998,1.2893,1.2762,1.2144,1.0603,0.9306,1.3084,0.9701,1.1084,0.1502,0.9780,1.2651,1.3224,0.8222,1.1468,1.1075,1.2415,0.9332,1.1250",
EP00005,T11/day_658/block_5,fit,RATE_LOSS,medium,benign,32,55,-1,False,0.0,distribution_shift,"0.6713,0.0109,0.3276,0.5896,0.1374,0.3731,0.2638,0.0109,0.8517,1.1478,1.1763,1.1886,1.1931,1.4021,0.3436,0.6777,0.9905,1.3372,0.5391,0.2821,0.7577,1.1816,0.4522,1.9801,0.0497,0.2659,0.1230,1.6064,0.5258,1.0279,0.8960,1.1502,0.9349,3.4397,2.9888,1.6589,2.6797,2.9800,3.4532,3.6364,4.2246,5.0889,4.2943,5.1983,6.1592,5.7935,6.2024,6.8368,6.4142,4.9624,5.8984,4.6505,4.7183,5.0178,5.5219",
EP00005,T11/day_658/block_5,fit,RATE_LOSS,medium,benign,32,55,-1,False,0.0,decoder_guard,"1.8522,1.7106,0.7118,0.4251,0.3326,0.2647,0.3360,0.2885,0.1971,0.2444,0.2864,0.5503,0.7048,0.3616,0.9670,0.5942,3.1675,3.6547,3.9929,3.5756,2.5340,3.6174,1.2124,1.2507,0.5577,0.6350,0.8426,1.2965,1.6070,1.8982,2.0265,1.9349,1.5433,2.3304,2.3760,0.9137,1.0229,2.4255,3.2856,3.0984,3.4583,3.8322,4.0441,6.1823,6.5036,8.2292,9.6441,9.4256,6.9675,3.4767,2.3557,1.9254,0.5768,0.5414,0.6456","profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,level,level,level,level,level,level,dispersion,level,profile,profile,profile,profile,profile,profile,profile,level,level,level,level,profile,level,level,level,level,level,level,level,level,level,level,level,level,level,level,dispersion,level,profile,profile,profile"
EP00005,T11/day_658/block_5,fit,RATE_LOSS,medium,benign,32,55,-1,False,0.0,decoder_guard_joint,"1.5763,1.4070,0.0000,0.0000,0.0000,0.0000,0.5062,0.0000,0.0000,0.0000,0.0163,0.0000,0.0000,0.0840,0.5516,0.3773,0.0000,0.7150,0.4117,0.0000,0.0000,1.1258,0.0329,0.0000,0.0000,0.0000,0.0000,0.8143,1.7941,2.1348,2.6515,2.7173,1.4471,2.4763,0.8274,0.0000,0.0000,0.0000,0.2342,0.1344,0.8298,0.7932,0.9573,2.1083,2.7395,4.5202,5.6576,5.5832,3.7600,1.8047,1.1178,0.0868,0.0000,0.0000,0.0000","profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,level,level,level,level,level,level,dispersion,level,profile,profile,profile,profile,profile,profile,profile,level,level,level,level,profile,level,level,level,level,level,level,level,level,level,level,level,level,level,level,dispersion,level,profile,profile,profile"
EP00006,T11/day_658/block_5,fit,RATE_LOSS,medium,sub,27,55,41,True,0.0,mean_activity,"0.5769,0.7374,0.5916,0.2287,0.1117,0.0257,0.7347,0.6745,0.0599,0.0000,0.0531,0.3871,0.5827,0.1483,1.5334,1.0614,4.3186,4.9353,5.3634,4.8352,3.5168,4.8650,1.6915,1.4674,0.1037,0.1834,0.7840,2.0889,3.2424,4.6554,5.2082,5.9872,6.7959,8.1098,8.5050,7.1966,5.2486,3.7777,2.8011,2.8666,2.3812,1.9118,1.6793,0.5760,0.9149,2.7351,4.2275,3.9970,1.4042,2.2779,3.4603,3.9142,6.3811,6.5161,6.0693",
EP00006,T11/day_658/block_5,fit,RATE_LOSS,medium,sub,27,55,41,True,0.0,robust_dispersion,"0.0266,0.1671,0.4199,0.2638,0.1352,0.0000,1.4000,1.1611,0.3308,0.6745,0.8454,0.7881,0.1068,0.2150,1.1588,0.3725,0.1454,0.0348,0.8961,0.9335,0.9016,0.8289,0.9567,0.7415,0.9551,0.8659,0.1944,0.4360,0.4789,0.5186,0.4851,0.5487,0.7008,0.8584,0.9203,0.8140,0.7902,0.9413,0.8370,0.8003,0.7191,0.7975,0.8802,0.6673,0.7443,0.2295,0.6668,0.8530,0.9282,0.7655,0.7662,0.7976,0.9138,0.7620,0.8848",
EP00006,T11/day_658/block_5,fit,RATE_LOSS,medium,sub,27,55,41,True,0.0,distribution_shift,"0.6105,0.0013,0.4164,0.5746,0.0972,0.5401,0.4828,0.2508,0.4745,0.9072,0.9923,0.9988,0.9858,1.1908,0.0170,0.1563,1.5224,1.8827,0.2612,0.0000,0.6898,1.1625,0.6745,2.2733,0.8805,1.5524,2.2193,4.4693,4.9208,6.2686,7.7147,10.6069,12.5179,18.4618,20.8707,21.8603,24.7323,25.9499,26.4961,26.0757,26.4933,27.1257,25.3528,25.6677,26.4137,25.9239,26.4957,27.4839,27.2912,26.2917,26.7568,25.2368,24.7974,24.1614,25.6244",
EP00006,T11/day_658/block_5,fit,RATE_LOSS,medium,sub,27,55,41,True,0.0,decoder_guard,"0.9654,0.9053,0.5916,0.2287,0.1117,0.0800,0.7347,0.6745,0.0599,0.0000,0.0531,0.3871,0.5827,0.1483,1.5334,1.0614,4.3186,4.9353,5.3634,4.8352,3.5168,4.8650,1.6915,1.4674,1.2480,1.2572,1.6032,2.0889,3.2424,4.6554,5.2082,5.9872,6.7959,8.1098,8.5050,7.1966,5.2486,3.7777,2.8011,2.8666,2.3812,1.9118,1.7553,1.8364,1.9575,2.7351,4.2275,3.9970,1.9648,2.2779,3.4603,3.9142,6.3811,6.5161,6.0693","profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,level,level,level,level,level,level,level,level,level,level,profile,profile,profile,level,level,level,level,level,level,level,level,level,level,level,level,level,level,level,dispersion,profile,profile,dispersion,level,dispersion,dispersion,dispersion,level,level,level,level,level"
EP00006,T11/day_658/block_5,fit,RATE_LOSS,medium,sub,27,55,41,True,0.0,decoder_guard_joint,"0.0919,0.0000,0.0000,0.7588,1.0566,0.0000,0.0000,0.0000,0.0000,0.0000,0.4672,0.7034,0.0469,0.7952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8848,0.6701,0.8077,0.6745,0.8281,2.0572,2.7369,3.2468,3.6234,3.9968,4.1609,3.6653,4.5934,3.6905,2.5414,2.3169,2.0443,1.8744,2.0292,2.0947,2.1206,1.9697,1.7921,2.0012,2.4132,2.9030,3.1083,2.4608,1.9703,2.0888,1.9643,2.1758,2.0276,2.0729","profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,profile,level,level,level,level,level,level,level,level,level,level,profile,profile,profile,level,level,level,level,level,level,level,level,level,level,level,level,level,level,level,dispersion,profile,profile,dispersion,level,dispersion,dispersion,dispersion,level,level,level,level,level"
